seed,model,stage,step,learning_rate,coefficient,total,finite,elapsed_s,gradient_norm,one_projection_temperature,one_projection_potential,one_projection_current,one_projection_fixed_point_defect,two_projection_temperature,two_projection_potential,two_projection_current,two_projection_fixed_point_defect
20260809,S,2,770,0.0003,0.005515558712074239,0.339290544004886,True,63.36891029999242,4.116657831793624,0.14591199555181844,0.00016529089341690267,0.0009566517294206646,0.05587248931941638,0.0950263860563788,0.00010733479851162157,0.0006242584614227386,0.035110578482426255
20260809,S,2,771,0.0003,0.0025232896897956045,0.24738965000733026,True,63.55102539999643,14.27272503172268,0.1094875615060193,0.00033848574634417653,0.0022264963697552083,0.03599439953943508,0.07124964094666812,0.00022027574664271795,0.0014399234888553831,0.023909576973814694
20260809,S,2,772,0.0003,0.0027404515424635477,0.13785074090957344,True,63.72993269999279,3.575256368009327,0.058957984397828095,0.0002741051947217213,0.00151020259687011,0.021374789681132638,0.03803717909432659,0.00017088337680429264,0.0010964513842414327,0.013688693641185015
20260809,S,2,773,0.0003,0.16544660528919167,3.5054504676769946,True,63.91503850001027,15.043889783921562,1.1413031223641206,0.018335688885902108,0.4393604902005708,0.21779394159571844,0.88723454701545,0.011221091153830133,0.4133793189243366,0.21137566224787432
20260809,S,2,774,0.0003,0.05739349528779387,0.6512416743976437,True,64.10951929999283,37.48339889094238,0.26832580308462706,0.0002972953572762882,0.002603239509670137,0.08727881673067957,0.17511886043094496,0.00019162761453113796,0.0017183613459263584,0.05831417503619427
20260809,S,2,775,0.0003,0.0007322028566980675,0.3784685327935728,True,64.29934679999133,23.416122412906756,0.16319662941014326,2.6434909824974747e-05,0.0021866387883352355,0.06423099297997313,0.10658501654768454,1.7158878781304538e-05,0.0014297999475731012,0.040063658474559165
20260809,S,2,776,0.0003,0.006239624883243002,0.29550785553216025,True,64.4920778000087,19.974124898798518,0.12663085182605974,0.0002655295215640764,0.004643984280231153,0.044202425890194984,0.0817044536395726,0.0001740528530900949,0.0029750679166905317,0.028671864721514062
20260809,S,2,777,0.0003,0.010674400571753132,0.23187762382625338,True,64.67995640001027,5.578169101081428,0.09618919710793154,0.0003617302590047811,0.003714024533205122,0.03457300324014878,0.062082231287895084,0.00017514088883872634,0.0018509734888463789,0.022256922448629826
20260809,S,2,778,0.0003,0.29024485116835913,3.2046784864413547,True,64.85759169998346,10.303942598564648,0.8642556003403744,0.018267006853748755,0.4182854919742469,0.2646896902785731,0.704520713985327,0.010526138976321353,0.4068020685642247,0.22708692430017932
20260809,S,2,779,0.0003,0.0010973259274115771,0.3519845668658626,True,65.03787790000206,7.505985978167106,0.14959493750286484,3.560170686724394e-05,0.0008196609612753235,0.0640240532725087,0.0974315787780105,2.3113514219000568e-05,0.000534219762802255,0.03842407543990311
20260809,S,2,780,0.0003,0.0004497355930344872,0.1479776940760096,True,65.22369290000643,19.897895649383035,0.06494956146834337,3.355371013809297e-05,0.0007574050344510934,0.023683314374030807,0.04239336416308459,2.1739055734650747e-05,0.0004948331343279651,0.015194187542864534
20260809,S,2,781,0.0003,0.02350846826404907,0.18648380296231898,True,65.41498349999893,13.476887206085912,0.07023306224693596,0.00039401082984814206,0.002814083238706387,0.025635142978924275,0.04516001295148428,0.00030235609632204663,0.002020294062813863,0.016416372293234935
20260809,S,2,782,0.0003,1.364097668058328,2.094104812597356,True,65.59599750000052,13.048247377759285,0.19740665996487441,0.042843131794795354,0.10877572479135429,0.04330014803311699,0.17302619973471614,0.03304100272819986,0.10018035765275712,0.03143391983921372
20260809,S,2,783,0.0003,1.4117155250862032,3.8973592360315554,True,65.77639839999028,9.084579107526656,0.8698019088681503,0.007352142582139642,0.18672891153305135,0.3687351583705789,0.6302342656268133,0.007807294116487948,0.17963468568763952,0.23534934416049202
20260809,S,2,784,0.0003,0.016892877324603508,0.9902760471709854,True,65.95947319999686,18.03657065071784,0.39283052789395767,0.00014733120815038777,0.0024172954163760954,0.206794930528195,0.25589162778817315,9.591949167133929e-05,0.001576796902579263,0.11362874061727889
20260809,S,2,785,0.0003,0.0007481559982285852,0.23436326055408313,True,66.14940399999614,23.639338004345532,0.10493365369875098,0.00022429399600077546,0.0011272584697315548,0.03495733485126546,0.06835996115394294,0.000145226017431646,0.0007364234435961245,0.0231309529251351
20260809,S,2,786,0.0003,0.0025227129733556486,0.15663956108617932,True,66.35615559999133,14.166894218518662,0.06781697143731517,0.0003831770802375919,0.0022951855442718567,0.02296703153021304,0.04386575647457059,0.00025060801896020817,0.0014701716889416853,0.015067946338313556
20260809,S,2,787,0.0003,0.029640015008525967,0.6097707311181434,True,66.53171680000378,18.12016693535899,0.18326220053480768,0.0067575766870283495,0.08642555088034877,0.04991139692822346,0.14350549694578515,0.0029049264462217297,0.07027825953308053,0.037085308154121734
20260809,S,2,788,0.0003,0.19588814270494517,3.299650530060139,True,66.71033470000839,16.481640937023005,1.104367319347188,0.01206953297730092,0.3532308733415439,0.2292329602242491,0.838917163072815,0.008602553445340127,0.3439303218464795,0.21341166310027748
20260809,S,2,789,0.0003,0.0003807060764148143,0.3980257111152917,True,66.90008329998818,19.474573730369958,0.18054831288150128,3.0188870108606615e-05,0.001586479504158591,0.05797781603023839,0.11772312990291477,1.9586135546234286e-05,0.001034372223909288,0.038725119490499754
20260809,S,2,790,0.0003,0.0027647656246769284,0.36152095892306746,True,67.08101719999104,23.756978627803722,0.15537518980707768,7.370958080215094e-05,0.0021820725315151363,0.0602938091888629,0.1015418498371768,4.785589682145007e-05,0.001427827505887753,0.03781387895024663
20260809,S,2,791,0.0003,0.0077783062632177866,0.2741515747034529,True,67.26037239999278,24.810208570638395,0.11673180181130528,0.000335190405753045,0.005907980959940648,0.03911403517383555,0.07462836131488894,0.00022011103050196667,0.0037728053179304556,0.025662982426079287
20260809,S,2,792,0.0003,0.08308642786126035,1.325970118740596,True,67.43907950000721,17.979248448415156,0.2920554279213415,0.014799846569072905,0.2302305571036821,0.10208879918722336,0.26922166850960677,0.007526408170490626,0.22652838408490564,0.1004325993330127
20260809,S,2,793,0.0003,0.21434929298637087,2.2683436301552673,True,67.62283929999103,16.418159074321945,0.7327250078037183,0.0038153376329361477,0.18927801014035697,0.23526060104314403,0.5395060913279442,0.0031370509029016486,0.1804262696183492,0.16984596869954602
20260809,S,2,794,0.0003,0.0006952507866667089,0.17241028786669982,True,67.8007202000008,6.618072294547068,0.07623620388396658,3.4027347533158235e-05,0.0006993648377547256,0.02703511101512665,0.04972431750010919,2.2076412141064176e-05,0.0004565355347997816,0.01750740054860198
20260809,S,2,795,0.0003,0.013155021666526705,0.11437655833133192,True,68.00401869998313,7.108834763920599,0.044514597616413104,0.00014978237741498243,0.000960532551264868,0.015706358787198473,0.028968671944570146,8.238995271665904e-05,0.0006497966159155721,0.010189406819311405
20260809,S,2,796,0.0003,0.15174368758549087,0.46031494119626865,True,68.18852450000122,11.84233625034835,0.11234524353779589,0.008848721451631212,0.02400849463274869,0.03280966367272706,0.08203294380203643,0.006634512376810421,0.019531251085388727,0.022360423051639395
20260809,S,2,797,0.0003,2.2610797809817553,4.395545941799303,True,68.38545679999515,8.441031752978517,0.6634459561704477,0.04129017564354178,0.2645430248048149,0.1956533736586763,0.5291235507958469,0.034208991079355947,0.2558135369995807,0.15038755166528303
20260809,S,2,798,0.0003,0.3782475704410661,1.9700842576011977,True,68.57993290000013,11.139593019922128,0.617718551849146,0.0003802604519505158,0.009592999054884237,0.3628337753101944,0.4037608068860756,0.000249969444155626,0.006359110777854554,0.19094121338587086
20260809,S,2,799,0.0003,0.00624746855155682,0.32973522035105746,True,68.7761535999889,3.9925314004548325,0.14178573560041993,0.00016434292967287522,0.0008627332532534279,0.05375487474652293,0.09232931256238348,0.00010672560852509263,0.0005629670255617481,0.03392106007316114
20260809,S,2,800,0.0003,0.0020748577985078382,0.22172837576005533,True,68.96273759999895,13.065631130692438,0.09797332741755134,0.00033967923891970467,0.001949803197748523,0.03262385250999243,0.06371232969319209,0.00022107760277055664,0.0012598947686063406,0.021573553532766524
20260809,S,2,801,0.0003,0.0024496203073800325,0.13601297240517946,True,69.1428942999919,3.8985359604053067,0.05828933428308158,0.0002720093630449142,0.0015199210623199888,0.02109656190765166,0.03760388087936851,0.00017020187226943003,0.0010933801576622556,0.013518062572401094
20260809,S,2,802,0.0003,0.1679332853198434,3.4269624861334993,True,69.33093659998849,14.873444934972285,1.0970747876070481,0.018552826903181684,0.43519645709051485,0.21722664242150258,0.8578633918721913,0.011322863325403021,0.41148291743760484,0.21030931415620943
20260809,S,2,803,0.0003,0.057066300954867755,0.6245160397689967,True,69.5128398000088,34.98222671241268,0.2542191616051859,0.00025612451769400305,0.0028667084264736836,0.08571485317032036,0.1659380970678677,0.0001655487885013189,0.001891718994707506,0.05639752624337857
20260809,S,2,804,0.0003,0.0006897436137916087,0.3542211100680724,True,69.68897819999256,23.210913765880512,0.1531084602878429,2.7438047421906615e-05,0.002040598983601951,0.059656393307264056,0.09999452373662737,1.7809324675880218e-05,0.001334195048140614,0.03735194771870607
20260809,S,2,805,0.0003,0.006113361080072777,0.2787581950920111,True,69.86796999999206,19.01667776454943,0.11948550088720049,0.0002607639340588721,0.00440699332659246,0.04147605949354114,0.0770664077383063,0.000170929178708089,0.0028220560863311036,0.026956123367199825
20260809,S,2,806,0.0003,0.010718592835952667,0.22948404083475937,True,70.04835979998461,5.6919473586629445,0.09519980568820968,0.00035331168461231154,0.003619353537813222,0.034156701554519824,0.061429583637232076,0.00017200713256723742,0.0018369237615691219,0.021997761002283244
20260809,S,2,807,0.0003,0.2911368429848156,3.174589870410474,True,70.22907719999785,10.042390698254222,0.8470227080312003,0.018466332621334573,0.4163779617104147,0.26592886588680903,0.6928832343683736,0.01060466820647357,0.40544871183584213,0.22672054476521053
20260809,S,2,808,0.0003,0.0011480701477699716,0.35436187406542047,True,70.42234240000835,5.557325840835837,0.150956020694304,3.704655278766712e-05,0.0008309375515729659,0.06397338849658891,0.09831944168034534,2.4051521542514404e-05,0.000541558217339155,0.03853135920316996
20260809,S,2,809,0.0003,0.00046818087056242527,0.1421643097363473,True,70.61219939999864,20.460735347167766,0.06241806305302613,3.2546198197170633e-05,0.000716669310970802,0.02271536827770701,0.04074040152554439,2.1085619598366668e-05,0.0004682151482180485,0.014583779732522941
20260809,S,2,810,0.0003,0.026041370634804994,0.17905240739300135,True,70.80440150000504,13.20645384147356,0.06581031520021535,0.0004025145822670105,0.002699380809305803,0.0241319467070403,0.04226924050681722,0.00031261994852425863,0.0019534586976396023,0.015431560306386814
20260809,S,2,811,0.0003,1.3611057676740224,2.078505784273677,True,70.98328389998642,12.521629356970172,0.19317692924992239,0.042771607239805,0.1070979969817858,0.04208902839445152,0.16974165878549127,0.03294795651883853,0.09905130030405018,0.030523539125310018
20260809,S,2,812,0.0003,1.3986303677003094,3.8803700450140957,True,71.16389860000345,8.894830978789376,0.8677306843191888,0.0073581364966324074,0.18657496592226394,0.36862875819649116,0.6288330070304925,0.007807537575929329,0.17955380500492343,0.23525278276786543
20260809,S,2,813,0.0003,0.018421615618280453,0.9764608889017743,True,71.3447460999887,17.345967481172394,0.3873358582814636,0.00014587962370311017,0.002346375536722782,0.2026564606626217,0.25230906799611696,9.497507325847123e-05,0.0015304930089521972,0.11162016310065487
20260809,S,2,814,0.0003,0.0008168921952455265,0.2160002828331831,True,71.52711560000898,21.418516036929876,0.096522862372961,0.00022661721298633322,0.0009375960558413197,0.032478722868735925,0.06284384189965053,0.00014676347759568807,0.0006125995728258452,0.021414387177340944
20260809,S,2,815,0.0003,0.001977653753853206,0.14751483372422294,True,71.73048959998414,14.139809325690333,0.06393453797048791,0.00038091990834294797,0.002170328869801395,0.02180797458859853,0.04133341870367531,0.000249141422128454,0.0013894247746502168,0.01427143373268499
20260809,S,2,816,0.0003,0.03037198505311897,0.6067785117346347,True,71.91411739998148,17.724657516328662,0.1815326280542375,0.006906438420466634,0.08600985078747558,0.04947349618704766,0.14238176661910193,0.002960979930637047,0.07017231912951309,0.036969047553036344
20260809,S,2,817,0.0003,0.19711379560428696,3.218268229563154,True,72.0898986000102,14.13575795118715,1.058708443520455,0.012088594145022008,0.3499914933157424,0.2291073310658556,0.8086315841334294,0.008618025817261236,0.3423003844955117,0.21170857746558927
20260809,S,2,818,0.0003,0.0003728254806462771,0.3803317278111076,True,72.27563339998596,19.5254655203863,0.17244817042696536,2.953816990003766e-05,0.0015107475329216638,0.05547790534730645,0.11244122320229787,1.9163890850735397e-05,0.0009849911604153012,0.03704716259980393
20260809,S,2,819,0.0003,0.0026713861403094004,0.33180571860886277,True,72.4621610000031,22.54136138643413,0.14296211900983166,7.579790429979197e-05,0.001964322643123747,0.054834286769681266,0.09342525481616383,4.920705908123998e-05,0.0012851135336754633,0.034538230732696414
20260809,S,2,820,0.0003,0.008211654078680651,0.2686392615021682,True,72.65226569998777,24.593903855282438,0.11409630324504312,0.00032817702795068693,0.005743877822182305,0.03830918575681485,0.07294867169585025,0.00021552817428950602,0.003668015359588299,0.02511784834176856
20260809,S,2,821,0.0003,0.0860668150986726,1.3230503527818576,True,72.83807299999171,17.61974109207942,0.2901410935391998,0.015020931967513173,0.22931463403430055,0.101515036142359,0.26775632576859437,0.00762358042744254,0.22573018716485052,0.09988174863892495
20260809,S,2,822,0.0003,0.21206683248963007,2.2380445836909515,True,73.03406229999382,15.633759085833923,0.7169037169186511,0.003772291742742941,0.18818659847444572,0.23581233109153688,0.5289909202025368,0.00311090676177355,0.17980293337933162,0.16939805263030283
20260809,S,2,823,0.0003,0.000730598187435416,0.17297056660756907,True,73.2223462999973,5.439848814353972,0.07659515147896993,3.4665432222674285e-05,0.000692188640368707,0.026976343292487007,0.04995641629284612,2.2490282046442638e-05,0.0004518091148534217,0.017510903886339326
20260809,S,2,824,0.0003,0.014424449725904412,0.10745253728834436,True,73.4260387000104,6.26931318480372,0.04085557726241731,0.00014782395834796812,0.0008838327550000462,0.014503160357935472,0.026569319847319185,8.097005481758609e-05,0.0005998023935986502,0.009387600933003743
20260809,S,2,825,0.0003,0.15649669766827115,0.4571413272013218,True,73.60793179998291,11.412701314584991,0.10956724988214069,0.008646564768603987,0.023357853329183772,0.031954579045216404,0.07992765652373272,0.006470578678672033,0.0189709595046809,0.021749187800820063
20260809,S,2,826,0.0003,2.2524248612326785,4.3782667268138695,True,73.78834030000144,8.255230347998852,0.659951309716234,0.04142707776012111,0.26334638790881637,0.19515770320653472,0.5265541182698129,0.03428414252168411,0.25514380210200405,0.14997732409598388
20260809,S,2,827,0.0003,0.37007138820168123,1.95233267495612,True,73.97736600000644,11.541927564442021,0.6143448616461668,0.00037992430210256537,0.009569254317700957,0.3601337153147683,0.40156137218996,0.00024975029683079744,0.006343594511543579,0.18967881417536614
20260809,S,2,828,0.0003,0.006894739832215126,0.32193560430210155,True,74.16059019998647,3.937979552208168,0.13843617680200085,0.0001634626195823077,0.0007802527972667076,0.05197579255586287,0.09013992882419151,0.00010615886829197296,0.0005091736234223241,0.032929918379267904
20260809,S,2,829,0.0003,0.001743509764137689,0.20080102844312137,True,74.3497834999871,11.669243894699857,0.08862974065849383,0.00034012570401598325,0.001686571530280928,0.029835584558039568,0.057601363738822596,0.00022138861052838036,0.0010889631409997022,0.0196537807378027
20260809,S,2,830,0.0003,0.002207424061287078,0.13371800402178627,True,74.53443649999099,4.092598185330294,0.05740110968377901,0.0002700349645400943,0.0015090863087746217,0.02074920558602278,0.037032105997488934,0.00016951571386622025,0.0010782752208886362,0.013301246485138892
20260809,S,2,831,0.0003,0.1704527955934579,3.3600758085651523,True,74.73306830000365,14.732646241413521,1.0596912995984147,0.018749528860930453,0.4315241037415998,0.21651083042945493,0.8329569672245888,0.011413647712154397,0.40963672450097977,0.20913991090357223
20260809,S,2,832,0.0003,0.05677485956077797,0.607237234238931,True,74.92997979998472,32.8708218468861,0.24462388576787278,0.00021699021740124828,0.0030553830558748296,0.08536372364682565,0.1597169940693113,0.00014056833306923185,0.002016936774222728,0.05532789281357525
20260809,S,2,833,0.0003,0.0006451663772792317,0.3286267630623588,True,75.13863219998893,22.9476141970605,0.14240302145550465,2.8774932456768025e-05,0.0018861054295824396,0.054900571703132756,0.09300067397880644,1.8676449135001487e-05,0.0012330696507411153,0.03451070308572034
20260809,S,2,834,0.0003,0.00618523608183113,0.2621515464763508,True,75.43036759999814,17.76848704679213,0.11229265292301567,0.0002563741034584989,0.004155126681914226,0.0387778874753891,0.07240777685426152,0.00016804928063959533,0.002659817528748823,0.0252486255470922
20260809,S,2,835,0.0003,0.010760421085196837,0.2263627114292348,True,75.70271069998853,5.743620809824323,0.09387856138788288,0.00034556805472374554,0.003513522752496291,0.03364506202094241,0.06056711527492614,0.00016904399660286066,0.001810336687188032,0.021673080169275605
20260809,S,2,836,0.0003,0.2924540956622665,3.1490308436941894,True,76.1543837999925,9.86785491710081,0.8323759874036893,0.018632333208497744,0.41450349523778723,0.2670398907377562,0.6829207343838505,0.010670574658907661,0.40404756349804966,0.22638616890338437
20260809,S,2,837,0.0003,0.0012004408161192359,0.35648022791211126,True,76.47249889999512,4.91735601725816,0.1521543195444582,3.814850873111344e-05,0.000840548804937757,0.06394188035751136,0.09910120452123879,2.476687718901113e-05,0.0005478143766987604,0.03863110410522706
20260809,S,2,838,0.0003,0.0004781131372496526,0.13623208359476122,True,76.74782709998544,20.66271387934505,0.05984321114985644,3.200276332678641e-05,0.0006739205350029901,0.02172461670957822,0.03905908115013476,2.0733008137488848e-05,0.0004402805429104422,0.013960124598564431
20260809,S,2,839,0.0003,0.02846143054268896,0.17452116519605115,True,78.96833119998337,12.780421356326661,0.0627240814639025,0.0004097978722032363,0.002621125284169592,0.023082871612283184,0.040247756357724464,0.00032130329309076915,0.0019089876124682844,0.014743811157520187
20260809,S,2,840,0.0003,1.3587697448585543,2.064976147848187,True,79.2650413000083,12.01175320649701,0.18945850340755002,0.04268141214253019,0.10544822033869955,0.04127322111996779,0.16675717695059325,0.03284185325556693,0.09790531259768388,0.029840703177041312
20260809,S,2,841,0.0003,1.3889496757067945,3.867530760392465,True,79.52047729998594,8.721068212436585,0.8660612428438487,0.007363090552829746,0.1864410355305646,0.3685426750811132,0.627701508820678,0.007807333876781102,0.179484478687977,0.23517971929187811
20260809,S,2,842,0.0003,0.019917062685928386,0.9633174447684045,True,79.75481479999144,16.529147778329804,0.3820989708232623,0.00014450789742884344,0.0022778589158552473,0.19870361890726304,0.24889485129438604,9.408208868961853e-05,0.0014857946533252087,0.10970069750226576
20260809,S,2,843,0.0003,0.0008666659988169085,0.20244968309055977,True,79.98254779999843,19.17400543742479,0.09033738606546449,0.00022833413850499592,0.0007822526619184275,0.030645019809437995,0.058784782255195865,0.00014790348186459102,0.0005111644361166882,0.02014617424323982
20260809,S,2,844,0.0003,0.0015863463474570336,0.13929111851045672,True,80.23262739999336,14.024597773449045,0.06043164295566061,0.00037854144095562464,0.002027087705962509,0.02072601971700026,0.03905909671072339,0.0002475924307496058,0.001297127299637483,0.013537663902310216
20260809,S,2,845,0.0003,0.031166705813674377,0.603462539393293,True,80.47123019999708,17.351547142526638,0.17980761962672095,0.007039099578628807,0.08548545941375907,0.0490265464439269,0.14121077288325878,0.0030108662340521714,0.06992173078452146,0.03679373861475047
20260809,S,2,846,0.0003,0.19857179951042703,3.153221948496651,True,80.68694290000712,12.225957491991648,1.0214556153343464,0.01210049817564157,0.34722459124362554,0.22982455351362743,0.783909905490972,0.008628738855914192,0.340874587135324,0.2106316592367731
20260809,S,2,847,0.0003,0.00035972246451880795,0.3632957179784746,True,80.91519110000809,19.622989726002974,0.16468298492058822,2.9074018921455846e-05,0.001437651072138733,0.05303600464952432,0.10737746256904634,1.8862674326830828e-05,0.000937321371081838,0.0354166342383281
20260809,S,2,848,0.0003,0.00263774913145004,0.3032576004363233,True,81.13735669999733,21.082830568789195,0.13096982559819725,7.853737193239283e-05,0.001780752702033624,0.04960274751489548,0.08558411451275173,5.0980879357144335e-05,0.001164901155560555,0.031387991570145095
20260809,S,2,849,0.0003,0.008714922345731714,0.26160425040548446,True,81.42440479999641,24.333061651465286,0.11075805157311953,0.00032135584594102155,0.005540077034031889,0.03727755068485764,0.07082129950116998,0.00021107054665694635,0.0035378614916969837,0.024422061382278714
20260809,S,2,850,0.0003,0.08880007207374695,1.3199708098185348,True,81.67087979998905,17.319028165144257,0.28830255275055977,0.015202886282243365,0.2283972126330215,0.10095428666157459,0.26633403013238616,0.007704843842661309,0.22491899505963886,0.09935593038270236
20260809,S,2,851,0.0003,0.21066838878971636,2.2120932164473444,True,81.91039840001031,14.939415332835495,0.7030170022244085,0.0037322959522355058,0.18718850562061887,0.23638240931492852,0.5197566435707212,0.0030872216159135786,0.17922497733093934,0.1690357720278627
20260809,S,2,852,0.0003,0.0007470191173951273,0.17235343682616974,True,82.13815620000241,4.823162766103005,0.07642876801132474,3.5175917022579747e-05,0.0006793710870423975,0.02674962803288714,0.04984584706092956,2.282117037281056e-05,0.00044340431860988527,0.017401402110585506
20260809,S,2,853,0.0003,0.015592577909471378,0.10276062538210223,True,82.41238049999811,5.645213149640556,0.03824624686797432,0.00014676622052772488,0.000830121420630373,0.013634250946632143,0.024855237262491763,8.01772580621688e-05,0.0005646700450085341,0.008810577451303828
20260809,S,2,854,0.0003,0.1604019433605962,0.45411471075753823,True,82.63476300000912,11.011309548096781,0.10717768567073478,0.008439971472598973,0.02270971364019839,0.03134419732998898,0.07805848968537761,0.00630475909039629,0.018402316272611574,0.021275634235035434
20260809,S,2,855,0.0003,2.2465192285020033,4.364317852766297,True,82.8629501000105,8.150340990673776,0.6565525637023788,0.04154007132528796,0.26234424046524496,0.1948348860437954,0.5240331198377364,0.03434162690863679,0.25448259056044154,0.14966952542077214
20260809,S,2,856,0.0003,0.36416649482885655,1.9368441968190873,True,83.09022779998486,11.93127538410741,0.610950040594354,0.0003795932325837434,0.009545050995110313,0.35745818806726465,0.3993481595429891,0.0002495344056677647,0.006327780291176502,0.18841935486108485
20260809,S,2,857,0.0003,0.007459784985585186,0.3160404774664522,True,83.30778569998802,4.009807924646075,0.13592623115799302,0.00016256456920061725,0.0007152953597469739,0.05055357045812953,0.08849984476665924,0.00010557916917759745,0.0004667808109631661,0.03215082618899683
20260809,S,2,858,0.0003,0.0015010343608912562,0.18466796174556732,True,83.65289599998505,10.217402044530516,0.08146567591566083,0.0003399293436722093,0.0014491875706467248,0.027666332730355913,0.05292149781713442,0.0002212769261743535,0.0009350839101660516,0.018167943170865574
20260809,S,2,859,0.0003,0.002004068156997854,0.13118135982414916,True,83.8797690999927,4.205956431876929,0.056390962259099585,0.0002683015913532225,0.0014856629480691187,0.02036433838428618,0.03638382230082819,0.0001689087479430758,0.0010560888245906852,0.013059206610981242
20260809,S,2,860,0.0003,0.17318331400782858,3.3003798802023567,True,84.13368649999029,14.641839905597168,1.0262353169958123,0.018917613616667453,0.4282582679216631,0.21574222087849035,0.8106570293982861,0.01149209861547887,0.40795432718566954,0.20793969158246073
20260809,S,2,861,0.0003,0.056697126021876376,0.5955724295038243,True,84.36937159998342,30.86325593074676,0.23761434273301144,0.00017981055789050363,0.0031884551051773583,0.0857326554335271,0.15518536862615373,0.00011669462579817035,0.0021060173415727176,0.05475195905881695
20260809,S,2,862,0.0003,0.0006019754132587286,0.30279909464952554,True,84.61192570001003,22.673245704280998,0.1315376812065234,3.042098825267409e-05,0.0017294445621673603,0.0501800454924359,0.08590223769658596,1.9744346573766047e-05,0.0011305417404289244,0.03166700320329878
20260809,S,2,863,0.0003,0.0064091631642415456,0.24744530614284083,True,84.89722729998175,16.38274899425933,0.10585437497707667,0.0002526058036422756,0.0039053892015428354,0.03638228510198323,0.06824778789756003,0.0001655740556503524,0.0024993697720568178,0.0237287561690871
20260809,S,2,864,0.0003,0.010773945160818236,0.22285162243445436,True,85.10687059999327,5.758891768408393,0.09238768611399367,0.00033859365248072693,0.0034053652195985672,0.03308777627218374,0.059598270874970626,0.00016633416221396594,0.0017771726326214464,0.021316478345573365
20260809,S,2,865,0.0003,0.2944647179007747,3.1259770891564953,True,85.3105874999892,9.766616935710118,0.8187502479779581,0.0187590805840786,0.41278449834673187,0.26799584676367183,0.6736680982970241,0.010722523468631243,0.40277568269130953,0.2260563931263153
20260809,S,2,866,0.0003,0.0012487674676249863,0.35831430531041475,True,85.5404697000049,5.179513975499851,0.1531699529796472,3.8972873472478075e-05,0.0008470774148275744,0.06394234210610454,0.09976369875545743,2.5302032403522586e-05,0.0005520632334678834,0.038726128447409115
20260809,S,2,867,0.0003,0.0004742086533498829,0.13000067066809665,True,85.77614269999322,20.472179534946786,0.057141307353163834,3.1900420984884976e-05,0.0006307242996172934,0.020688381476919787,0.03729452537693626,2.0666313001275138e-05,0.00041205283849253435,0.01330690393563088
20260809,S,2,868,0.0003,0.03067864457005358,0.17231900134052652,True,86.03322909999406,12.01525292941921,0.060764175437959624,0.00041623248571295146,0.0025673118310714613,0.022416328526506445,0.03896099184666632,0.0003288869323937393,0.0018794996422811436,0.014306930067881219
20260809,S,2,869,0.0003,1.357045146596781,2.05385381418852,True,86.26997459999984,11.202714675178454,0.18631721981718655,0.042556867853166654,0.1041350017425662,0.040779253702253826,0.16414173677738733,0.032713534821846565,0.09679424225744358,0.029370810619888416
20260809,S,2,870,0.0003,1.3830100947859876,3.8568621369464657,True,86.4915165999846,8.383342205452157,0.8634816743433632,0.007370515601411737,0.18630498999376052,0.36845138488513945,0.6259647466973095,0.007810052747008447,0.17941315173002303,0.2350555261624622
20260809,S,2,871,0.0003,0.021335948931910098,0.9510611355861823,True,86.72220260000904,15.727930037045232,0.3772132564832165,0.00014321882586510758,0.0022193093835636136,0.19499717568111805,0.24570984573055413,9.324252119624161e-05,0.0014475682215455232,0.10790156980721298
20260809,S,2,872,0.0003,0.0008947493101419006,0.19287766923225316,True,86.93945589999203,17.081943142483745,0.08598386533651618,0.00022948132259226951,0.0006595681684648851,0.029351873102427744,0.05592657565583529,0.00014866971600555054,0.0004310447506371376,0.01925184186963223
20260809,S,2,873,0.0003,0.001305125816716268,0.1320716354703171,True,87.19620169998962,13.822173823159632,0.0573597685321545,0.00037613899637996035,0.0018747560825352783,0.01975242274333998,0.03707394290586715,0.0002460249257319759,0.0011992108412080637,0.012884244626383908
20260809,S,2,874,0.0003,0.03202699902904301,0.600599796750668,True,87.41880179999862,17.05859858716771,0.1782292741114093,0.007161746774561439,0.08501907297208007,0.048609806255956234,0.14015138652453726,0.003058928429446541,0.06972122239197596,0.03662136026165816
20260809,S,2,875,0.0003,0.20047609556516946,3.097886611581532,True,87.6423511999892,10.556847054825644,0.9889655176504216,0.012094709822580865,0.34476268011978806,0.2310683586717905,0.7623488208818431,0.008630493937130784,0.3395974236851109,0.20994251124769656
20260809,S,2,876,0.0003,0.0003414017304167975,0.34678767394486054,True,87.8575620999909,19.730048171776016,0.15717195896988836,2.8802289159792955e-05,0.0013670238385867764,0.05065862706832913,0.10247930425252631,1.8686361178493828e-05,0.0008912599206533098,0.033830609514121514
20260809,S,2,877,0.0003,0.00266030352230831,0.2776061281457476,True,88.06223889999092,19.31606477287051,0.1201762106310953,8.17695290927191e-05,0.0015969878622461321,0.044909728610460685,0.07852719036331272,5.307451076809309e-05,0.0010445863478424381,0.028556276768621203
20260809,S,2,878,0.0003,0.009228407938109211,0.2536578871589402,True,88.27525499998592,24.041914710846576,0.10701615309111158,0.00031494683856478616,0.005313539642327964,0.03611039090068382,0.0684369267365388,0.00020688186454462224,0.00339318735583859,0.023637452791220846
20260809,S,2,879,0.0003,0.09128162253872396,1.3177341459986394,True,88.51045830000658,17.068251740656393,0.2867192601988742,0.015348226125496614,0.22769275411692513,0.10051162618892266,0.26514598662788047,0.007772774607532264,0.22431698983645196,0.09894490575783228
